34,-1,1.584,515.577,80.252,149.262,0.891,-1,-1,-1
34,-1,1075.610,244.457,54.391,38.786,0.245,-1,-1,-1
34,-1,1869.518,588.529,49.800,241.155,0.607,-1,-1,-1
34,-1,1314.422,242.888,72.765,39.770,0.451,-1,-1,-1
35,-1,1365.323,265.531,122.600,49.027,0.919,-1,-1,-1
35,-1,1.683,515.328,80.195,149.259,0.883,-1,-1,-1
35,-1,1075.234,242.394,54.456,41.040,0.282,-1,-1,-1
35,-1,1851.561,543.738,64.904,353.945,0.648,-1,-1,-1
35,-1,1315.322,243.535,71.965,40.172,0.419,-1,-1,-1
36,-1,1365.094,265.630,122.744,49.025,0.920,-1,-1,-1
36,-1,1.738,515.227,80.019,149.479,0.892,-1,-1,-1
36,-1,1075.670,240.735,53.560,41.965,0.279,-1,-1,-1
36,-1,1856.614,531.442,60.027,397.401,0.718,-1,-1,-1
36,-1,1314.374,242.801,72.797,40.157,0.436,-1,-1,-1
37,-1,1.806,515.434,79.775,149.182,0.897,-1,-1,-1
37,-1,1364.516,265.839,123.247,48.919,0.915,-1,-1,-1
37,-1,1076.618,240.090,51.988,40.934,0.251,-1,-1,-1
37,-1,1861.020,498.380,56.318,470.349,0.680,-1,-1,-1
37,-1,1313.512,242.335,72.796,39.716,0.438,-1,-1,-1
38,-1,1.860,515.672,79.624,149.055,0.902,-1,-1,-1
38,-1,1364.901,266.017,121.399,48.502,0.916,-1,-1,-1
38,-1,1077.137,240.151,50.201,39.092,0.224,-1,-1,-1
38,-1,1867.599,464.564,51.174,541.147,0.587,-1,-1,-1
38,-1,1312.125,242.043,73.787,38.661,0.441,-1,-1,-1
39,-1,1.863,516.115,79.659,148.603,0.898,-1,-1,-1
39,-1,1365.332,266.067,119.721,48.182,0.917,-1,-1,-1
39,-1,1077.046,240.057,49.035,38.370,0.216,-1,-1,-1
39,-1,1872.287,449.027,46.969,562.766,0.461,-1,-1,-1
39,-1,1311.919,242.462,73.575,37.567,0.428,-1,-1,-1
40,-1,1.847,515.796,79.603,149.239,0.904,-1,-1,-1
40,-1,1365.494,266.045,119.442,48.125,0.923,-1,-1,-1
40,-1,1076.421,239.825,49.386,38.438,0.216,-1,-1,-1
40,-1,1311.855,242.269,74.112,37.457,0.442,-1,-1,-1
41,-1,1.774,515.310,79.656,150.025,0.911,-1,-1,-1
41,-1,1364.841,265.999,121.324,48.480,0.919,-1,-1,-1
41,-1,1077.145,239.161,49.014,38.565,0.210,-1,-1,-1
41,-1,1313.029,242.126,73.106,38.128,0.444,-1,-1,-1
41,-1,1897.602,608.660,21.780,343.720,0.242,-1,-1,-1
42,-1,1.621,514.752,79.933,150.839,0.918,-1,-1,-1
42,-1,1364.080,266.016,123.146,48.677,0.918,-1,-1,-1
42,-1,1078.279,238.838,48.887,37.488,0.363,-1,-1,-1
42,-1,1313.724,241.807,73.033,39.201,0.444,-1,-1,-1
43,-1,1.512,514.613,80.334,151.122,0.920,-1,-1,-1
43,-1,1364.582,265.863,122.583,48.847,0.916,-1,-1,-1
43,-1,1079.841,238.626,47.054,36.555,0.248,-1,-1,-1
43,-1,1314.409,242.227,73.256,39.904,0.428,-1,-1,-1
44,-1,1.484,514.612,80.512,151.048,0.917,-1,-1,-1
44,-1,1364.905,265.763,122.293,48.923,0.917,-1,-1,-1
44,-1,1080.319,238.437,46.202,36.349,0.276,-1,-1,-1
44,-1,1314.357,242.440,74.099,40.445,0.423,-1,-1,-1
45,-1,1.551,514.642,80.416,150.982,0.915,-1,-1,-1
45,-1,1365.213,265.688,121.808,48.968,0.918,-1,-1,-1
45,-1,1080.814,239.703,44.311,34.989,0.399,-1,-1,-1
45,-1,1314.079,242.609,74.890,40.564,0.424,-1,-1,-1
46,-1,1.641,514.699,80.181,150.946,0.916,-1,-1,-1
46,-1,1364.598,265.774,122.470,48.877,0.920,-1,-1,-1
46,-1,1081.096,240.797,43.228,34.067,0.487,-1,-1,-1
46,-1,1313.607,242.179,74.472,40.102,0.448,-1,-1,-1
47,-1,1.720,515.018,79.988,150.528,0.914,-1,-1,-1
47,-1,1363.907,265.929,122.976,48.607,0.922,-1,-1,-1
47,-1,1081.738,241.304,42.024,33.470,0.482,-1,-1,-1
47,-1,1313.060,241.893,73.849,39.313,0.461,-1,-1,-1
48,-1,1.740,515.599,79.983,149.739,0.910,-1,-1,-1
48,-1,1364.279,265.888,121.690,48.415,0.925,-1,-1,-1
48,-1,1082.021,240.663,42.169,34.242,0.423,-1,-1,-1
48,-1,1312.029,241.763,74.086,38.553,0.469,-1,-1,-1
49,-1,1364.770,265.908,120.074,48.063,0.929,-1,-1,-1
49,-1,1.714,516.060,80.084,149.054,0.905,-1,-1,-1
49,-1,1082.922,240.050,40.534,33.474,0.418,-1,-1,-1
49,-1,1311.096,241.920,75.359,38.150,0.456,-1,-1,-1
49,-1,1885.652,337.116,30.970,210.903,0.339,-1,-1,-1
50,-1,1.625,515.746,80.280,149.605,0.909,-1,-1,-1
50,-1,1365.070,265.810,119.688,48.052,0.927,-1,-1,-1
50,-1,1083.702,239.419,38.351,32.004,0.443,-1,-1,-1
50,-1,1311.165,241.823,75.922,38.333,0.452,-1,-1,-1
51,-1,1.735,515.093,79.945,150.526,0.915,-1,-1,-1
51,-1,1364.524,265.872,121.051,48.061,0.923,-1,-1,-1
51,-1,1084.169,238.718,36.451,30.175,0.459,-1,-1,-1
51,-1,1311.939,241.793,75.342,38.683,0.459,-1,-1,-1
52,-1,1.842,514.544,79.686,151.227,0.918,-1,-1,-1
52,-1,1364.460,265.807,121.463,48.162,0.921,-1,-1,-1
52,-1,1083.971,238.220,36.651,29.245,0.463,-1,-1,-1
52,-1,1747.414,358.339,171.086,128.179,0.580,-1,-1,-1
52,-1,1312.756,241.805,75.015,39.153,0.459,-1,-1,-1
53,-1,1.663,514.856,79.976,150.861,0.904,-1,-1,-1
53,-1,1364.990,265.804,121.574,48.006,0.911,-1,-1,-1
53,-1,1084.266,238.280,36.717,28.819,0.414,-1,-1,-1
53,-1,1312.632,242.116,74.728,39.283,0.455,-1,-1,-1
54,-1,1.345,515.207,80.649,150.556,0.895,-1,-1,-1
54,-1,1365.507,265.850,121.820,47.729,0.901,-1,-1,-1
54,-1,1312.544,242.433,74.586,39.318,0.439,-1,-1,-1
54,-1,1085.456,238.353,35.400,28.680,0.324,-1,-1,-1
55,-1,1579.877,362.424,329.852,131.828,0.202,-1,-1,-1
55,-1,0.948,515.658,81.459,150.058,0.886,-1,-1,-1
55,-1,1365.081,266.054,123.971,47.354,0.876,-1,-1,-1
55,-1,1311.260,242.464,75.340,38.892,0.447,-1,-1,-1
55,-1,1075.338,216.967,43.450,30.208,0.227,-1,-1,-1
55,-1,1094.819,236.733,37.913,29.180,0.258,-1,-1,-1
56,-1,0.995,515.813,81.320,149.712,0.889,-1,-1,-1
56,-1,1364.127,266.316,125.560,47.348,0.853,-1,-1,-1
56,-1,1533.282,359.045,381.973,135.340,0.204,-1,-1,-1
56,-1,1309.832,242.272,76.908,38.415,0.475,-1,-1,-1
56,-1,1075.192,217.054,44.038,30.825,0.225,-1,-1,-1
56,-1,1096.691,237.037,34.360,27.970,0.238,-1,-1,-1
57,-1,1.065,515.968,81.045,149.310,0.891,-1,-1,-1
57,-1,1470.070,357.050,383.914,133.181,0.252,-1,-1,-1
57,-1,1357.068,263.776,128.986,52.693,0.851,-1,-1,-1
57,-1,1308.894,242.103,77.976,37.976,0.492,-1,-1,-1
58,-1,1.126,515.986,80.811,149.237,0.888,-1,-1,-1
58,-1,1356.859,263.658,129.948,53.269,0.880,-1,-1,-1
58,-1,1403.070,355.578,384.187,134.557,0.262,-1,-1,-1
58,-1,1308.819,241.925,77.197,37.818,0.484,-1,-1,-1
59,-1,1.105,515.891,80.783,149.322,0.888,-1,-1,-1
59,-1,1356.816,263.316,130.506,54.268,0.875,-1,-1,-1
59,-1,1327.861,356.178,384.421,134.780,0.397,-1,-1,-1
59,-1,1309.020,241.646,76.656,37.879,0.476,-1,-1,-1
60,-1,0.924,515.877,81.266,149.035,0.874,-1,-1,-1
60,-1,1363.808,267.068,126.448,47.764,0.872,-1,-1,-1
60,-1,1249.672,356.008,395.094,134.405,0.498,-1,-1,-1
60,-1,1310.352,241.487,74.726,38.979,0.444,-1,-1,-1
61,-1,0.795,515.796,81.567,148.857,0.862,-1,-1,-1
61,-1,1364.800,266.673,125.700,48.033,0.860,-1,-1,-1
61,-1,1177.145,354.672,391.221,138.163,0.541,-1,-1,-1
61,-1,1311.417,241.512,74.637,39.805,0.458,-1,-1,-1
62,-1,0.668,515.847,81.897,148.382,0.839,-1,-1,-1
62,-1,1365.915,266.407,124.814,48.197,0.825,-1,-1,-1
62,-1,1152.522,351.896,414.593,141.095,0.548,-1,-1,-1
62,-1,1312.519,241.591,74.334,40.886,0.441,-1,-1,-1
62,-1,1098.477,236.604,33.743,24.223,0.225,-1,-1,-1
63,-1,0.853,516.089,81.332,147.874,0.817,-1,-1,-1
63,-1,1366.260,265.781,125.153,48.700,0.816,-1,-1,-1
63,-1,1084.263,350.096,402.946,142.723,0.505,-1,-1,-1
63,-1,1312.271,241.402,76.532,41.080,0.464,-1,-1,-1
63,-1,1097.960,235.961,36.500,24.821,0.255,-1,-1,-1
64,-1,1.067,516.324,80.719,147.346,0.803,-1,-1,-1
64,-1,1366.234,265.955,125.341,48.851,0.824,-1,-1,-1
64,-1,984.397,355.075,458.059,134.728,0.371,-1,-1,-1
64,-1,1312.203,241.546,77.716,41.533,0.449,-1,-1,-1
64,-1,1072.160,216.052,47.364,31.500,0.216,-1,-1,-1
64,-1,1098.938,236.087,35.971,24.086,0.261,-1,-1,-1
65,-1,1359.170,263.154,127.289,53.564,0.870,-1,-1,-1
65,-1,1.342,516.608,79.966,146.648,0.798,-1,-1,-1
65,-1,865.493,363.854,422.764,126.121,0.378,-1,-1,-1
65,-1,1311.900,241.319,77.908,41.347,0.456,-1,-1,-1
65,-1,1071.175,213.565,48.903,32.570,0.206,-1,-1,-1
66,-1,1358.294,263.314,128.026,53.339,0.887,-1,-1,-1
66,-1,1.482,516.373,79.545,146.874,0.814,-1,-1,-1
66,-1,849.240,357.207,428.919,129.699,0.396,-1,-1,-1
66,-1,1070.666,211.508,49.512,33.243,0.230,-1,-1,-1
66,-1,1311.923,241.160,76.224,40.945,0.468,-1,-1,-1
67,-1,1363.493,265.918,126.752,49.242,0.903,-1,-1,-1
67,-1,1.559,516.168,79.254,147.079,0.833,-1,-1,-1
67,-1,762.172,354.742,456.076,130.964,0.423,-1,-1,-1
67,-1,1070.822,210.141,50.084,33.918,0.247,-1,-1,-1
67,-1,1312.366,240.774,73.999,40.474,0.485,-1,-1,-1
68,-1,1364.544,265.704,125.153,49.350,0.909,-1,-1,-1
68,-1,1.543,515.765,79.241,147.867,0.855,-1,-1,-1
68,-1,694.637,351.566,444.407,134.700,0.354,-1,-1,-1
68,-1,1071.553,209.389,50.660,35.289,0.278,-1,-1,-1
68,-1,1313.956,241.265,71.828,40.452,0.470,-1,-1,-1
69,-1,1364.731,265.858,125.340,49.279,0.905,-1,-1,-1
69,-1,1.415,515.488,79.475,148.457,0.864,-1,-1,-1
69,-1,606.052,357.810,468.150,130.259,0.423,-1,-1,-1
69,-1,1071.859,209.572,50.697,36.168,0.305,-1,-1,-1
69,-1,1314.658,241.894,71.659,40.470,0.457,-1,-1,-1
70,-1,1364.864,265.994,125.623,49.122,0.900,-1,-1,-1
70,-1,1.198,515.274,79.921,148.949,0.858,-1,-1,-1
70,-1,1072.011,210.899,50.000,35.439,0.315,-1,-1,-1
70,-1,1315.261,242.422,71.793,40.485,0.439,-1,-1,-1
70,-1,399.044,368.559,483.411,129.170,0.229,-1,-1,-1
70,-1,1293.898,240.918,43.965,35.359,0.201,-1,-1,-1
71,-1,1364.255,266.232,127.119,48.936,0.892,-1,-1,-1
71,-1,0.951,514.801,80.386,149.878,0.843,-1,-1,-1
71,-1,1867.929,310.488,51.476,144.128,0.378,-1,-1,-1
71,-1,329.189,370.468,466.673,129.139,0.311,-1,-1,-1
71,-1,1071.827,211.915,49.306,34.210,0.305,-1,-1,-1
71,-1,1314.664,242.634,73.255,40.168,0.452,-1,-1,-1
71,-1,1104.465,235.557,29.018,24.335,0.250,-1,-1,-1
72,-1,1363.772,266.463,127.950,48.735,0.887,-1,-1,-1
72,-1,0.689,514.227,81.030,151.078,0.822,-1,-1,-1
72,-1,257.923,370.388,454.837,131.390,0.293,-1,-1,-1
72,-1,1840.757,310.063,78.083,150.763,0.250,-1,-1,-1
72,-1,1071.896,213.114,47.908,31.973,0.266,-1,-1,-1
72,-1,1314.311,242.640,73.974,39.691,0.461,-1,-1,-1
72,-1,1105.492,236.104,30.142,23.047,0.357,-1,-1,-1
73,-1,1363.949,266.361,126.868,48.620,0.885,-1,-1,-1
73,-1,0.651,513.377,81.240,153.832,0.844,-1,-1,-1
73,-1,198.193,367.999,424.882,138.557,0.290,-1,-1,-1
73,-1,1313.197,242.280,74.970,39.271,0.470,-1,-1,-1
73,-1,1072.432,213.763,45.986,30.114,0.204,-1,-1,-1
73,-1,1108.217,237.230,27.658,20.781,0.404,-1,-1,-1
73,-1,878.461,230.725,41.430,19.900,0.202,-1,-1,-1
74,-1,1364.696,266.192,124.323,48.513,0.892,-1,-1,-1
74,-1,0.441,513.207,81.859,155.246,0.867,-1,-1,-1
74,-1,193.967,367.789,413.028,135.301,0.307,-1,-1,-1
74,-1,1312.770,242.092,74.868,38.884,0.461,-1,-1,-1
74,-1,1110.449,238.148,24.973,18.767,0.374,-1,-1,-1
74,-1,878.840,230.513,40.720,20.039,0.215,-1,-1,-1
75,-1,0.968,512.478,80.547,156.188,0.899,-1,-1,-1
75,-1,1365.025,265.891,122.476,48.503,0.904,-1,-1,-1
75,-1,106.059,368.859,439.916,136.039,0.333,-1,-1,-1
75,-1,1311.913,241.804,75.286,38.832,0.464,-1,-1,-1
75,-1,1106.823,228.167,24.825,21.779,0.222,-1,-1,-1
75,-1,879.322,230.440,39.554,20.009,0.209,-1,-1,-1
76,-1,1.631,512.891,78.976,155.615,0.906,-1,-1,-1
76,-1,1364.414,266.034,123.144,48.438,0.907,-1,-1,-1
76,-1,29.029,375.953,327.288,142.614,0.335,-1,-1,-1
76,-1,1311.596,241.754,75.124,38.865,0.484,-1,-1,-1
76,-1,1106.082,226.449,26.821,22.525,0.262,-1,-1,-1
77,-1,1.822,512.717,78.390,156.299,0.926,-1,-1,-1
77,-1,1363.717,266.045,124.567,48.502,0.898,-1,-1,-1
77,-1,16.362,373.453,319.745,139.578,0.381,-1,-1,-1
77,-1,1310.858,241.733,76.045,39.022,0.507,-1,-1,-1
77,-1,1104.553,224.195,29.474,24.338,0.270,-1,-1,-1
78,-1,1.854,514.874,78.338,154.704,0.931,-1,-1,-1
78,-1,1363.737,266.022,124.947,48.547,0.889,-1,-1,-1
78,-1,1707.406,251.114,211.687,215.074,0.743,-1,-1,-1
78,-1,1.306,389.978,181.896,116.379,0.286,-1,-1,-1
78,-1,1310.436,241.889,76.930,39.151,0.519,-1,-1,-1
78,-1,1103.494,223.254,30.657,25.663,0.265,-1,-1,-1
79,-1,1.589,515.807,79.038,153.402,0.919,-1,-1,-1
79,-1,1364.229,265.856,124.450,48.680,0.887,-1,-1,-1
79,-1,1687.476,235.621,226.630,232.697,0.792,-1,-1,-1
79,-1,0.000,395.013,177.448,106.764,0.301,-1,-1,-1
79,-1,1310.617,242.083,77.293,39.417,0.504,-1,-1,-1
79,-1,1102.748,222.060,31.324,27.629,0.226,-1,-1,-1
80,-1,1.756,516.229,78.960,152.155,0.899,-1,-1,-1
80,-1,1364.241,265.912,124.824,48.622,0.884,-1,-1,-1
80,-1,1670.221,221.646,241.662,246.486,0.771,-1,-1,-1
80,-1,1310.548,242.052,77.572,39.559,0.489,-1,-1,-1
80,-1,1103.091,221.871,30.773,28.791,0.210,-1,-1,-1
80,-1,879.942,231.012,38.626,19.040,0.209,-1,-1,-1
81,-1,1.454,515.376,79.940,152.868,0.894,-1,-1,-1
81,-1,1363.585,266.172,126.151,48.420,0.878,-1,-1,-1
81,-1,1655.675,212.352,262.416,254.614,0.632,-1,-1,-1
81,-1,1310.723,241.979,76.570,39.312,0.461,-1,-1,-1
81,-1,879.652,230.972,39.109,19.099,0.212,-1,-1,-1
82,-1,1.236,514.943,80.587,153.201,0.898,-1,-1,-1
82,-1,1363.051,266.483,127.337,48.110,0.861,-1,-1,-1
82,-1,1310.834,241.898,75.774,38.876,0.438,-1,-1,-1
82,-1,879.522,230.938,39.277,19.180,0.210,-1,-1,-1
83,-1,1.283,515.837,80.423,151.451,0.879,-1,-1,-1
83,-1,1356.637,264.274,129.980,52.026,0.849,-1,-1,-1
83,-1,1672.827,198.120,240.821,210.548,0.346,-1,-1,-1
83,-1,1309.842,241.808,76.416,38.377,0.418,-1,-1,-1
84,-1,1.388,516.605,80.182,149.564,0.854,-1,-1,-1
84,-1,1363.080,266.376,125.699,47.807,0.864,-1,-1,-1
84,-1,1308.167,241.753,78.963,38.234,0.415,-1,-1,-1
84,-1,1670.084,204.334,244.238,194.149,0.333,-1,-1,-1
85,-1,1355.169,264.129,132.026,51.580,0.854,-1,-1,-1
85,-1,1.451,517.322,80.010,147.735,0.830,-1,-1,-1
85,-1,1306.315,241.678,81.776,38.349,0.411,-1,-1,-1
85,-1,1586.724,204.502,320.468,195.370,0.348,-1,-1,-1
86,-1,1355.559,264.510,133.019,51.517,0.858,-1,-1,-1
86,-1,1.416,517.319,80.054,147.542,0.826,-1,-1,-1
86,-1,1457.842,339.392,420.143,159.541,0.577,-1,-1,-1
86,-1,1305.730,241.403,82.751,38.541,0.409,-1,-1,-1
86,-1,1583.652,201.199,309.685,202.237,0.280,-1,-1,-1
87,-1,1356.412,264.605,133.104,52.217,0.873,-1,-1,-1
87,-1,1.268,517.094,80.430,147.624,0.828,-1,-1,-1
87,-1,1306.730,241.118,81.194,38.973,0.387,-1,-1,-1
88,-1,1358.466,265.254,132.574,52.979,0.858,-1,-1,-1
88,-1,1.154,516.885,80.723,147.535,0.824,-1,-1,-1
88,-1,1329.419,336.616,518.970,159.613,0.716,-1,-1,-1
88,-1,1307.368,241.174,81.090,39.209,0.362,-1,-1,-1
89,-1,1.098,516.836,80.991,147.470,0.820,-1,-1,-1
89,-1,1359.420,265.731,132.666,53.403,0.829,-1,-1,-1
89,-1,1260.027,225.068,622.703,259.537,0.820,-1,-1,-1
89,-1,1308.004,241.550,81.821,39.756,0.352,-1,-1,-1
90,-1,1.199,517.081,80.795,147.232,0.815,-1,-1,-1
90,-1,1360.964,265.483,129.785,53.738,0.784,-1,-1,-1
90,-1,1211.073,222.237,670.661,260.351,0.716,-1,-1,-1
90,-1,1308.099,242.110,82.943,39.751,0.378,-1,-1,-1
91,-1,1.357,517.309,80.464,147.109,0.813,-1,-1,-1
91,-1,1365.738,268.066,121.497,45.162,0.835,-1,-1,-1
91,-1,1106.551,357.223,382.923,139.075,0.446,-1,-1,-1
91,-1,1210.984,219.200,661.023,259.903,0.467,-1,-1,-1
